2021-06-01 00:06:37,1582.0
2021-06-01 00:16:37,1582.0
2021-06-01 00:26:37,1582.0
2021-06-01 00:36:37,1582.0
2021-06-01 00:46:37,1602.0
2021-06-01 00:56:37,1591.0
2021-06-01 01:06:37,1584.0
2021-06-01 01:16:37,1599.0
2021-06-01 01:26:37,1582.0
2021-06-01 01:36:37,1593.0
2021-06-01 01:46:37,1585.0
2021-06-01 01:56:37,1594.0
2021-06-01 02:06:37,1602.0
2021-06-01 02:16:37,1582.0
2021-06-01 02:26:37,1582.0
2021-06-01 02:36:37,1582.0
2021-06-01 02:46:37,1582.0
2021-06-01 02:56:37,1582.0
2021-06-01 03:06:37,1582.0
2021-06-01 03:16:37,1582.0
2021-06-01 03:26:37,1582.0
2021-06-01 03:36:37,1582.0
2021-06-01 03:46:37,1582.0
2021-06-01 03:56:37,1582.0
2021-06-01 04:06:37,1582.0
2021-06-01 04:16:37,1582.0
2021-06-01 04:26:37,1582.0
2021-06-01 04:36:37,1582.0
2021-06-01 04:46:37,1582.0
2021-06-01 04:56:37,1582.0
2021-06-01 05:06:37,1582.0
2021-06-01 05:16:37,1584.0
2021-06-01 05:26:37,1582.0
2021-06-01 05:36:37,1582.0
2021-06-01 05:46:37,1582.0
2021-06-01 05:56:37,1582.0
2021-06-01 06:06:37,1582.0
2021-06-01 06:16:37,1582.0
2021-06-01 06:26:37,1582.0
2021-06-01 06:36:37,1582.0
2021-06-01 06:46:37,1593.0
2021-06-01 06:56:37,1584.0
2021-06-01 07:06:37,1582.0
2021-06-01 07:16:37,1582.0
2021-06-01 07:24:54,1582.0
2021-06-01 07:24:55,1582.0
2021-06-01 07:25:04,1582.0
2021-06-01 07:25:04,1582.0
2021-06-01 07:25:16,1582.0
2021-06-01 07:25:16,1582.0
2021-06-01 07:25:41,1582.0
2021-06-01 07:25:41,1582.0
2021-06-01 07:35:41,1582.0
2021-06-01 07:42:45,1582.0
2021-06-01 07:42:45,1582.0
2021-06-01 07:43:45,1582.0
2021-06-01 07:44:45,1582.0
2021-06-01 07:45:45,1582.0
2021-06-01 07:46:45,1582.0
2021-06-01 07:47:45,1582.0
2021-06-01 07:48:45,1582.0
2021-06-01 07:49:45,1582.0
2021-06-01 07:50:45,1582.0
2021-06-01 07:51:45,1582.0
2021-06-01 07:52:45,1582.0
2021-06-01 07:53:45,1582.0
2021-06-01 07:54:45,1545.0
2021-06-01 07:55:45,1551.0
2021-06-01 07:56:45,1549.0
2021-06-01 07:57:22,1582.0
2021-06-01 07:57:23,1582.0
2021-06-01 07:58:23,1582.0
2021-06-01 07:59:23,1549.0
2021-06-01 08:00:23,1562.0
2021-06-01 08:01:23,1538.0
2021-06-01 08:02:23,1538.0
2021-06-01 08:03:23,1538.0
2021-06-01 08:04:23,1538.0
2021-06-01 08:05:23,1538.0
2021-06-01 08:06:23,1536.0
2021-06-01 08:07:23,1510.0
2021-06-01 08:08:23,1514.0
2021-06-01 08:09:23,1501.0
2021-06-01 08:10:23,1494.0
2021-06-01 08:11:23,1496.0
2021-06-01 08:12:23,1494.0
2021-06-01 08:13:23,1494.0
2021-06-01 08:14:23,1494.0
2021-06-01 08:14:53,1493.0
2021-06-01 08:14:55,1494.0
2021-06-01 08:14:57,1494.0
2021-06-01 08:15:57,1494.0
2021-06-01 08:16:22,1494.0
2021-06-01 08:17:22,1494.0
2021-06-01 08:18:22,1494.0
2021-06-01 08:19:22,1494.0
2021-06-01 08:19:35,1494.0
2021-06-01 08:19:35,1494.0
2021-06-01 08:20:34,1538.0
2021-06-01 08:30:34,1626.0
2021-06-01 08:34:47,1626.0
2021-06-01 08:34:47,1626.0
2021-06-01 08:34:50,1622.0
2021-06-01 08:34:50,1622.0
2021-06-01 08:44:50,1626.0
2021-06-01 08:54:50,1626.0
2021-06-01 09:04:50,1626.0
2021-06-01 09:14:50,1626.0
2021-06-01 09:24:50,1626.0
2021-06-01 09:34:50,1626.0
2021-06-01 09:44:50,1626.0
2021-06-01 09:54:50,1626.0
2021-06-01 10:04:50,1626.0
2021-06-01 10:14:50,1626.0
2021-06-01 10:24:50,1626.0
2021-06-01 10:34:50,1626.0
2021-06-01 10:44:50,1626.0
2021-06-01 10:54:50,1627.0
2021-06-01 11:04:50,1626.0
2021-06-01 11:14:50,1626.0
2021-06-01 11:24:50,1626.0
2021-06-01 11:34:50,1626.0
2021-06-01 11:44:50,1626.0
2021-06-01 11:54:50,1626.0
2021-06-01 12:04:50,1626.0
2021-06-01 12:14:50,1626.0
2021-06-01 12:24:50,1626.0
2021-06-01 12:25:29,1626.0
2021-06-01 12:25:29,1626.0
2021-06-01 12:25:35,1626.0
2021-06-01 12:25:35,1626.0
2021-06-01 12:35:35,1626.0
2021-06-01 12:45:35,1626.0
2021-06-01 12:55:35,1626.0
2021-06-01 13:05:35,1626.0
2021-06-01 13:15:35,1626.0
2021-06-01 13:25:35,1626.0
2021-06-01 13:35:35,1626.0
2021-06-01 13:45:35,1626.0
2021-06-01 13:54:48,1626.0
2021-06-01 13:54:48,1626.0
