dates,vol
2021-08-01 00:09:40,9.1822385787964
2021-08-01 00:19:41,9.1822385787964
2021-08-01 00:29:43,9.1822385787964
2021-08-01 00:39:44,9.1822385787964
2021-08-01 00:49:45,9.1822385787964
2021-08-01 00:59:46,9.1822385787964
2021-08-01 01:09:47,9.1822385787964
2021-08-01 01:19:48,9.1822385787964
2021-08-01 01:29:49,9.1822385787964
2021-08-01 01:39:51,9.1822385787964
2021-08-01 01:49:51,9.1822385787964
2021-08-01 01:59:52,9.1822385787964
2021-08-01 02:09:53,9.1822385787964
2021-08-01 02:19:54,9.1822385787964
2021-08-01 02:29:55,9.1822385787964
2021-08-01 02:39:56,9.1822385787964
2021-08-01 02:49:58,9.1822385787964
2021-08-01 02:59:59,9.1822385787964
2021-08-01 03:10:00,9.1822385787964
2021-08-01 03:20:01,9.1822385787964
2021-08-01 03:30:01,9.1822385787964
2021-08-01 03:40:02,9.1822385787964
2021-08-01 03:50:04,9.1822385787964
2021-08-01 04:00:05,9.1822385787964
2021-08-01 04:10:06,9.1822385787964
2021-08-01 04:20:07,9.1822385787964
2021-08-01 04:30:08,9.1822385787964
2021-08-01 04:40:09,9.1822385787964
2021-08-01 04:50:11,9.1822385787964
2021-08-01 05:00:12,9.1822385787964
2021-08-01 05:10:12,9.1822385787964
2021-08-01 05:20:13,9.1822385787964
2021-08-01 05:30:14,9.1822385787964
2021-08-01 05:40:15,9.1822385787964
2021-08-01 05:50:17,9.1822385787964
2021-08-01 06:00:19,9.1822385787964
2021-08-01 06:10:20,9.1822385787964
2021-08-01 06:20:21,9.1822385787964
2021-08-01 06:30:22,9.1822385787964
2021-08-01 06:40:23,9.1822385787964
2021-08-01 06:50:23,9.1822385787964
2021-08-01 07:00:25,9.1822385787964
2021-08-01 07:10:26,9.1822385787964
2021-08-01 07:20:27,9.1822385787964
2021-08-01 07:30:28,9.1822385787964
2021-08-01 07:40:29,9.1822385787964
2021-08-01 07:50:30,9.1822385787964
2021-08-01 08:00:32,9.1822385787964
2021-08-01 08:10:33,9.1822385787964
2021-08-01 08:20:34,9.1822385787964
2021-08-01 08:30:34,9.1822385787964
2021-08-01 08:40:35,9.1822385787964
2021-08-01 08:50:36,9.1822385787964
2021-08-01 09:00:37,9.1822385787964
2021-08-01 09:10:39,9.1822385787964
2021-08-01 09:20:40,9.4635324478149
2021-08-01 09:30:41,10.04621219635
2021-08-01 09:40:42,9.2224235534668
2021-08-01 09:50:43,9.1822385787964
2021-08-01 10:00:44,9.965843200683599
2021-08-01 10:10:46,9.9457502365112
2021-08-01 10:20:46,10.066305160521999
2021-08-01 10:30:47,9.805103302002
2021-08-01 10:40:48,9.9055652618408
2021-08-01 10:50:49,9.9256582260132
2021-08-01 11:00:50,9.965843200683599
2021-08-01 11:10:52,10.066305160521999
2021-08-01 11:20:53,10.066305160521999
2021-08-01 11:30:54,10.006028175354
2021-08-01 11:40:55,9.403254508972198
2021-08-01 11:50:55,9.503717422485401
2021-08-01 12:00:56,10.04621219635
2021-08-01 12:10:57,10.066305160521999
2021-08-01 12:20:59,9.7649183273315
2021-08-01 12:31:00,9.1822385787964
2021-08-01 12:41:01,9.1822385787964
2021-08-01 12:51:02,9.1822385787964
2021-08-01 13:01:03,9.1822385787964
2021-08-01 13:11:04,9.1822385787964
2021-08-01 13:21:06,9.1822385787964
2021-08-01 13:31:06,9.1822385787964
2021-08-01 13:41:07,9.1822385787964
2021-08-01 13:51:08,9.1822385787964
2021-08-01 14:01:09,9.1822385787964
2021-08-01 14:11:10,9.1822385787964
2021-08-01 14:21:12,9.1822385787964
2021-08-01 14:31:13,9.1822385787964
2021-08-01 14:41:14,9.1822385787964
2021-08-01 14:51:15,9.1822385787964
2021-08-01 15:01:16,9.1822385787964
2021-08-01 15:11:16,9.1822385787964
2021-08-01 15:21:18,9.1822385787964
2021-08-01 15:31:19,9.1822385787964
2021-08-01 15:41:20,9.1822385787964
2021-08-01 15:51:21,9.1822385787964
2021-08-01 16:01:22,9.1822385787964
2021-08-01 16:11:23,9.1822385787964
2021-08-01 16:21:24,9.1822385787964
2021-08-01 16:31:26,9.1822385787964
2021-08-01 16:41:27,9.1822385787964
2021-08-01 16:51:27,9.1822385787964
2021-08-01 17:01:28,9.1822385787964
2021-08-01 17:11:29,9.1822385787964
2021-08-01 17:21:30,9.1822385787964
2021-08-01 17:31:32,9.1822385787964
2021-08-01 17:41:33,9.1822385787964
2021-08-01 17:51:34,9.1822385787964
2021-08-01 18:01:35,9.1822385787964
2021-08-01 18:11:36,9.1822385787964
2021-08-01 18:21:37,9.1822385787964
2021-08-01 18:31:39,9.1822385787964
2021-08-01 18:41:39,9.1822385787964
2021-08-01 18:51:40,9.1822385787964
2021-08-01 19:01:41,9.1822385787964
2021-08-01 19:11:42,9.1822385787964
2021-08-01 19:21:43,9.1822385787964
2021-08-01 19:31:45,9.1822385787964
2021-08-01 19:41:46,9.1822385787964
