dates,vol
2021-08-13 09:48:18,16
2021-08-13 09:48:51,16
2021-08-13 09:49:52,14
2021-08-13 09:50:52,16
2021-08-13 09:51:51,16
2021-08-13 09:52:51,16
2021-08-13 09:53:52,17
2021-08-13 09:54:04,17
2021-08-13 09:54:07,17
2021-08-13 09:55:07,17
2021-08-13 09:55:22,16
2021-08-13 09:55:50,16
2021-08-13 09:56:17,16
2021-08-13 09:56:20,16
2021-08-13 09:57:13,12
2021-08-13 09:57:15,12
2021-08-13 09:58:13,12
2021-08-13 10:03:19,12
2021-08-13 10:03:21,12
2021-08-13 10:04:09,14
2021-08-13 10:04:27,12
2021-08-13 10:05:27,15
2021-08-13 10:06:08,16
2021-08-13 10:06:59,15
2021-08-13 10:07:58,16
2021-08-13 10:08:58,16
2021-08-13 10:09:58,16
2021-08-13 10:10:59,16
2021-08-13 10:11:59,16
2021-08-13 10:12:13,16
2021-08-13 10:13:12,16
2021-08-13 10:14:13,13
2021-08-13 10:15:13,13
2021-08-13 10:16:13,13
2021-08-13 10:17:14,13
2021-08-13 10:18:14,13
2021-08-13 10:19:13,13
2021-08-13 10:20:13,13
2021-08-13 10:21:14,13
2021-08-13 10:22:14,13
2021-08-13 10:23:14,12
2021-08-13 10:24:14,13
2021-08-13 10:25:14,12
2021-08-13 10:26:14,12
2021-08-13 10:27:14,12
2021-08-13 10:28:15,12
2021-08-13 10:29:14,12
2021-08-13 10:30:14,12
2021-08-13 10:31:15,12
2021-08-13 10:32:15,12
2021-08-13 10:33:15,12
2021-08-13 10:34:15,12
2021-08-13 10:35:15,12
2021-08-13 10:36:15,12
2021-08-13 10:37:15,13
2021-08-13 10:38:10,13
2021-08-13 10:38:13,13
2021-08-13 10:39:10,13
2021-08-13 10:49:12,13
2021-08-13 10:53:16,13
2021-08-13 10:53:18,13
2021-08-13 10:53:49,12
2021-08-13 10:53:50,12
2021-08-13 10:54:11,12
2021-08-13 10:54:46,13
2021-08-13 10:55:03,13
2021-08-13 10:56:03,13
2021-08-13 10:56:04,13
2021-08-13 10:56:07,13
2021-08-13 10:57:07,12
2021-08-13 10:58:07,12
2021-08-13 10:59:08,12
2021-08-13 11:00:08,12
2021-08-13 11:01:08,12
2021-08-13 11:02:08,12
2021-08-13 11:03:08,12
2021-08-13 11:04:08,12
2021-08-13 11:05:08,12
2021-08-13 11:06:09,12
2021-08-13 11:07:09,12
2021-08-13 11:08:08,12
2021-08-13 11:09:09,12
2021-08-13 11:10:09,12
2021-08-13 11:11:09,12
2021-08-13 11:12:10,12
2021-08-13 11:13:09,13
2021-08-13 11:14:09,13
2021-08-13 11:15:09,13
2021-08-13 11:16:03,12
2021-08-13 11:16:04,12
2021-08-13 11:17:03,12
2021-08-13 11:27:05,12
2021-08-13 11:37:06,12
2021-08-13 11:47:07,12
2021-08-13 11:57:08,12
2021-08-13 12:07:09,12
2021-08-13 12:17:10,12
2021-08-13 12:27:11,12
2021-08-13 12:37:12,12
2021-08-13 12:47:13,12
2021-08-13 12:57:14,12
2021-08-13 13:07:15,12
2021-08-13 13:17:17,12
2021-08-13 13:20:14,12
2021-08-13 13:20:17,12
2021-08-13 13:21:17,12
2021-08-13 13:22:17,12
2021-08-13 13:23:17,12
2021-08-13 13:24:17,12
2021-08-13 13:25:17,12
2021-08-13 13:26:17,12
2021-08-13 13:27:18,12
2021-08-13 13:28:18,12
2021-08-13 13:29:17,12
2021-08-13 13:30:04,12
2021-08-13 13:31:05,13
2021-08-13 13:31:57,13
2021-08-13 13:32:24,12
2021-08-13 13:33:05,12
2021-08-13 13:34:06,14
2021-08-13 13:34:57,12
2021-08-13 13:35:57,12
2021-08-13 13:36:57,13
2021-08-13 13:37:58,14
2021-08-13 13:38:53,12
2021-08-13 13:39:05,12
2021-08-13 13:40:01,13
2021-08-13 13:40:25,12
2021-08-13 13:40:39,12
2021-08-13 13:40:42,12
2021-08-13 13:41:25,10
2021-08-13 13:41:27,10
2021-08-13 13:42:26,10
2021-08-13 13:45:11,10
2021-08-13 13:45:12,10
2021-08-13 13:45:30,10
2021-08-13 13:45:40,10
2021-08-13 13:45:43,10
2021-08-13 13:46:31,11
2021-08-13 13:47:13,12
2021-08-13 13:48:14,13
2021-08-13 13:49:14,13
2021-08-13 13:50:14,13
2021-08-13 13:50:35,13
2021-08-13 13:50:51,12
2021-08-13 13:51:15,13
2021-08-13 13:51:40,13
2021-08-13 13:51:44,13
2021-08-13 13:52:44,13
2021-08-13 13:53:44,12
2021-08-13 13:54:45,12
2021-08-13 13:55:45,12
2021-08-13 13:56:44,12
2021-08-13 13:57:44,12
2021-08-13 13:58:45,12
2021-08-13 13:58:56,12
2021-08-13 13:59:16,12
2021-08-13 13:59:36,13
2021-08-13 14:00:11,12
2021-08-13 14:00:38,11
2021-08-13 14:00:47,11
2021-08-13 14:01:26,13
2021-08-13 14:01:29,13
2021-08-13 14:02:28,12
2021-08-13 14:02:32,12
2021-08-13 14:02:36,12
2021-08-13 14:02:40,12
2021-08-13 14:02:43,12
2021-08-13 14:03:43,13
2021-08-13 14:04:43,12
2021-08-13 14:05:44,12
2021-08-13 14:06:26,13
2021-08-13 14:07:25,13
2021-08-13 14:08:26,12
2021-08-13 14:09:26,13
2021-08-13 14:10:26,12
2021-08-13 14:11:26,12
2021-08-13 14:12:27,12
2021-08-13 14:13:26,13
2021-08-13 14:13:34,13
2021-08-13 14:14:00,14
2021-08-13 14:15:01,11
2021-08-13 14:15:24,12
2021-08-13 14:16:24,12
2021-08-13 14:17:24,12
2021-08-13 14:18:23,12
2021-08-13 14:19:24,12
2021-08-13 14:20:24,12
2021-08-13 14:20:45,10
2021-08-13 14:21:22,11
2021-08-13 14:22:23,12
2021-08-13 14:22:56,11
2021-08-13 14:23:55,9
2021-08-13 14:24:31,10
2021-08-13 14:25:31,10
2021-08-13 14:26:32,10
2021-08-13 14:27:32,10
2021-08-13 14:28:03,10
2021-08-13 14:28:06,11
2021-08-13 14:28:12,11
2021-08-13 14:29:12,11
2021-08-13 14:29:53,11
2021-08-13 14:30:32,11
2021-08-13 14:31:32,9
2021-08-13 14:32:26,10
2021-08-13 14:32:56,11
2021-08-13 14:32:59,11
2021-08-13 14:33:56,11
2021-08-14 07:19:00,0
2021-08-14 07:20:00,11
2021-08-14 07:21:00,11
2021-08-14 07:22:01,11
2021-08-14 07:23:01,11
2021-08-14 07:24:00,11
2021-08-14 07:25:01,11
2021-08-14 07:26:01,11
2021-08-14 07:27:01,11
2021-08-14 07:28:01,10
2021-08-14 07:29:01,10
2021-08-14 07:29:36,11
2021-08-14 07:29:38,11
2021-08-14 07:37:02,11
2021-08-14 07:37:05,11
2021-08-14 07:38:05,10
2021-08-14 07:39:06,10
2021-08-14 07:40:05,10
2021-08-14 07:41:05,10
2021-08-14 07:41:14,10
2021-08-14 07:41:54,10
2021-08-14 07:42:13,10
2021-08-14 07:43:00,11
2021-08-14 07:43:03,11
2021-08-14 07:44:03,9
2021-08-14 07:45:03,9
2021-08-14 07:46:03,10
2021-08-14 07:46:17,10
2021-08-14 07:46:18,10
2021-08-14 07:47:17,9
2021-08-14 07:48:09,9
2021-08-14 07:48:11,9
2021-08-14 07:48:31,23
2021-08-14 07:48:41,23
2021-08-14 07:49:02,23
2021-08-14 07:50:02,24
2021-08-14 07:50:16,23
2021-08-14 07:50:17,23
2021-08-14 07:50:24,23
2021-08-14 07:50:26,23
2021-08-14 07:51:25,23
2021-08-14 07:52:26,24
2021-08-14 07:53:25,23
2021-08-14 07:53:59,24
2021-08-14 07:54:03,25
2021-08-14 07:54:51,25
2021-08-14 07:54:57,25
2021-08-14 07:55:01,25
2021-08-14 07:55:11,24
2021-08-14 07:56:12,23
2021-08-14 07:56:16,23
2021-08-14 07:57:15,24
2021-08-14 07:58:08,24
2021-08-14 07:59:09,22
2021-08-14 08:00:09,22
2021-08-14 08:00:18,22
2021-08-14 08:00:49,22
2021-08-14 08:00:54,22
2021-08-14 08:00:56,22
2021-08-14 08:01:56,23
2021-08-14 08:02:56,23
2021-08-14 08:03:56,22
2021-08-14 08:04:56,23
2021-08-14 08:05:57,22
2021-08-14 08:06:57,22
2021-08-14 08:07:56,23
2021-08-14 08:08:56,23
2021-08-14 08:09:57,23
2021-08-14 08:10:57,23
2021-08-14 08:11:57,23
2021-08-14 08:12:58,23
2021-08-14 08:13:57,21
2021-08-14 08:14:57,22
2021-08-14 08:15:57,22
2021-08-14 08:16:30,21
2021-08-14 08:17:23,22
2021-08-14 08:18:23,22
2021-08-14 08:18:50,22
2021-08-14 08:18:53,22
2021-08-14 08:18:56,22
2021-08-14 08:19:34,22
2021-08-14 08:19:37,22
2021-08-14 08:19:42,22
2021-08-14 08:20:27,21
2021-08-14 08:20:29,21
2021-08-14 08:20:35,20
2021-08-14 08:21:17,21
2021-08-14 08:21:27,21
2021-08-14 08:21:31,21
2021-08-14 08:21:52,21
2021-08-14 08:22:52,20
2021-08-14 08:23:53,20
2021-08-14 08:24:52,20
2021-08-14 08:25:52,20
2021-08-14 08:26:53,20
2021-08-14 08:27:53,20
2021-08-14 08:28:53,20
2021-08-14 08:29:52,20
2021-08-14 08:30:53,20
2021-08-14 08:31:53,20
2021-08-14 08:32:16,21
